codiUp;superficieRealSol;estatUrbanisticDescription;comercialitzacio;dretPropietat;codiMunicipi;nomMunicipi;descripcioActuacio;COD_CLAS;X;Y;"Total valor cadastral
"
25757;1400;Sòl edificat;FALSO;VERDADERO;43086;MONTBLANC;El Sol de l'Horta;SUC;346757,0308;4581245,426;1400
25863;1113;Sòl edificat;FALSO;VERDADERO;8281;TEIÀ;Sector la Plana;SUC;443575,5506;4593667,465;1113
25435;3102;Sòl edificat;FALSO;VERDADERO;8305;VILAFRANCA DEL PENEDÈS;Vilafranca-1;SUC;391809,317;4579112,046;3102
18212;2503,61;Sòl inactiu;FALSO;VERDADERO;43056;FATARELLA,LA;Pol. Industrial Comarcal (les Camposines);SNU;292333,5016;4553326,616;2503,61
25749;453;Sòl edificat;FALSO;VERDADERO;43906;AMPOLLA,L';Cap Roig;SUC;308327,2497;4521257,436;453
204;10771,17;Sòl inactiu;FALSO;VERDADERO;8089;GAVÀ;Marinada;SNU;416994,5065;4569316,741;10771,17
24369;8423,37;Sòl inactiu;FALSO;VERDADERO;43170;VILA-RODONA;Planes del Guardià;SNU;360474,6589;4574451,631;8423,37
181;30054,2;Sòl inactiu;FALSO;VERDADERO;43094;MÓRA LA NOVA;Mas de la Coixa;SNU;302596,7882;4551898,195;30054,2
22707;253,28;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;17062;ESCALA,L';Closa del Llop;SUD;510218,7319;4662936,732;253,28
27085;122,49;Sòl net totalment urbanitzat;FALSO;VERDADERO;43123;REUS;el Carme PAU-12, 13, 14, 15 i 16;SNU;341198,1679;4557450,331;122,49
11212;17213,63;Sòl inactiu;FALSO;VERDADERO;43047;CONSTANTÍ;Sant Ramon;SNU;346960,8188;4559259,14;17213,63
25594;929,2;Sòl edificat;FALSO;VERDADERO;17181;SANTA CRISTINA D'ARO;el Suro de la Creu;SUC;499554,3812;4629463,144;929,2
20692;88390,99;Sòl inactiu;FALSO;VERDADERO;17215;VILABLAREIX;Nou sector residencial (Arbreda d'en Turon);SNU;482316,165;4645143,785;88390,99
26658;3433,11;Sòl inactiu;FALSO;VERDADERO;17066;FIGUERES;Bosc del Rei;SNU;495026,4273;4680651,957;3433,11
27194;10830,28;Sòl inactiu;FALSO;VERDADERO;43170;VILA-RODONA;Planes del Guardià;SNU;360601,5363;4574874,666;10830,28
22909;324,73;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;43060;FLIX;la Ventonella;SUD;293719,5288;4566443,679;324,73
26827;24730;Sòl inactiu;FALSO;VERDADERO;25019;ALMACELLES;Parc Ind. Suport Aeroportuari Pla Almacelles;SNU;289190,3451;4621402,825;24730
26729;4;Sòl inactiu;FALSO;VERDADERO;25040;BALAGUER;Campllong III;;318373,907;4627539,777;4
22224;11487,66;Sòl inactiu;FALSO;VERDADERO;43904;ALDEA,L';Pol. Industrial Catalunya Sud;SNU;298616,132;4515325,432;11487,66
27052;25;Sòl inactiu;FALSO;VERDADERO;8302;VILANOVA DEL CAMÍ;Riera de Castellolí;;388280,5722;4603270,655;25
25425;763;Sòl edificat;FALSO;VERDADERO;8019;BARCELONA;Grup la Pau;SUC;433851,1974;4585726,123;763
23;126,5;Sòl inactiu;FALSO;VERDADERO;43009;ALFORJA;les Sorts;;330195,4035;4564644,656;126,5
25827;622,5;Sòl edificat;FALSO;VERDADERO;25227;TORRE DE CAPDELLA,LA;UA La Plana 2-La Plana de Mont-Ras;;;;622,5
25923;1231;Sòl edificat;FALSO;VERDADERO;43163;VENDRELL,EL;Compra d'habitatge per tanteig i retracte;;;;1231
25919;1903;Sòl edificat;FALSO;VERDADERO;8244;SANTA COLOMA DE CERVELLÓ;Compra d'habitatge per tanteig i retracte;;;;1903
1164;5620,17;Sòl inactiu;FALSO;VERDADERO;8305;VILAFRANCA DEL PENEDÈS;les Bassetes;SNU;391901,3311;4579182,416;5620,17
25557;853;Sòl edificat;FALSO;VERDADERO;8018;BALSARENY;la Plaça de la Mel;SUC;406586,58;4635225,205;853
23994;33,5;Sòl inactiu;FALSO;VERDADERO;43055;FALSET;Camí de Sant Gregori;SNU;317371,0792;4557017,284;33,5
22129;97,4;Sòl inactiu;FALSO;VERDADERO;43148;TARRAGONA;Barri Torreforta;;350385,7159;4553660,559;97,4
27078;1112,56;Sòl inactiu;FALSO;VERDADERO;8143;ÒDENA;Plana dels Ametllers;SNU;382485,1435;4607970,085;1112,56
25644;3512,1;Sòl edificat;FALSO;VERDADERO;8169;PRAT DE LLOBREGAT,EL;Sant Cosme;SUC;423444,0345;4574483,598;3512,1
25790;275;Sòl edificat;FALSO;VERDADERO;17013;BEGUR;Antiga Caserna de la Guàrdia Civil;;;;275
24379;6532,5;Sòl inactiu;FALSO;VERDADERO;25217;TÀRREGA;Plans d'Ofegat;SNU;345961,1457;4613850,716;6532,5
23309;2581,28;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;43016;ARBOÇ,L';Mestral;SUD;382579,8292;4569719,408;2581,28
3565;9683,47;;FALSO;VERDADERO;8184;RUBÍ;Cra.Molins Rei;;;;9683,47
27471;4114,32;Sòl inactiu;FALSO;VERDADERO;8089;GAVÀ;el Camí Ral;;415453,0568;4570393,369;4114,32
26871;5826,39;Sòl inactiu;FALSO;VERDADERO;17002;AIGUAVIVA;Nou sector industrial (entorn aeroport);SNU;481769,1136;4639596,842;5826,39
293;41177,4;Sòl inactiu;FALSO;VERDADERO;43155;TORTOSA;Pol. Industrial Catalunya Sud;SNU;296902,5094;4514901,036;41177,4
24096;470;Sòl edificat;FALSO;VERDADERO;8014;AIGUAFREDA;Naus industrials a Aiguafreda (Can Llaudet);SUC;437455,9797;4625435,76;470
24028;3311;Sòl inactiu;FALSO;VERDADERO;8191;SALLENT;el Barri de l'Estació;SNU;408567,1441;4629916,21;3311
27915;6022,2;Sòl net pendent execució obra;VERDADERO;VERDADERO;8266;CERDANYOLA DEL VALLÈS;el Centre Direccional;SUD;425922,8039;4593261,078;6022,2
25688;311,05;Sòl edificat;FALSO;VERDADERO;25120;LLEIDA;Pati del Miqueló;;;;311,05
24997;520,27;Sòl edificat;FALSO;VERDADERO;8180;RIPOLLET;Naus industrials al Martinet;SUC;430660,1604;4593726,601;520,27
5787;13933,43;Sòl inactiu;FALSO;VERDADERO;8189;SANT PERE DE SALLAVINERA;el Rentador;SNU;377507,3594;4621790,995;13933,43
17996;30933,21;Sòl inactiu;FALSO;VERDADERO;43155;TORTOSA;Pol. Industrial Catalunya Sud;SNU;297954,44;4515785,413;30933,21
26586;4;Sòl inactiu;FALSO;VERDADERO;43016;ARBOÇ,L';Mestral;;382260,9751;4568468,224;4
26671;26745,99;Sòl inactiu;FALSO;VERDADERO;8001;ABRERA;Can Garrigosa;SNU;405171,0806;4595673,575;26745,99
27306;47391,77;Sòl inactiu;FALSO;VERDADERO;43144;SECUITA,LA;Estació TGV;SNU;354376,1854;4561448,739;47391,77
25713;1709;Sòl edificat;FALSO;VERDADERO;25245;VILALLER;Vilaller;;;;1709
27576;12000;Sòl inactiu;FALSO;FALSO;8244;SANTA COLOMA DE CERVELLÓ;Colònia Güell;;;;12000
22144;30828;Sòl inactiu;FALSO;VERDADERO;43103;PERAFORT;Estació TGV;SNU;353998,908;4561138,806;30828
24673;13002,03;Sòl inactiu;FALSO;VERDADERO;43056;FATARELLA,LA;Pol. Industrial Comarcal (les Camposines);SNU;292363,9264;4553670,517;13002,03
12621;7203,92;Sòl inactiu;FALSO;VERDADERO;25234;TREMP;Serrat de l'Aspre;SNU;328852,2865;4667639,042;7203,92
56;77;Sòl inactiu;FALSO;VERDADERO;8298;VIC;Sant Llàtzer;SUC;439379,0745;4642093,25;77
27336;5589,37;Sòl inactiu;FALSO;VERDADERO;8244;SANTA COLOMA DE CERVELLÓ;Colònia Güell;SNU;418497,8974;4579200,182;5589,37
6887;5766,29;Sòl net totalment urbanitzat;FALSO;VERDADERO;43155;TORTOSA;Pol. Industrial Catalunya Sud;SUD;296592,8477;4515429,03;5766,29
27050;4;Sòl inactiu;FALSO;VERDADERO;8302;VILANOVA DEL CAMÍ;Riera de Castellolí;;388776,4587;4603631,78;4
23295;1225,13;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;17066;FIGUERES;Avinguda Costa Brava;SUD;496869,4656;4680178,011;1225,13
24008;172;;FALSO;VERDADERO;8015;BADALONA;PII als 7 barris fronterers de la Serra d'en Mena (Badalona);SNU;435087,8873;4588451,188;172
9826;2601,2;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;43020;BANYERES DEL PENEDÈS;Camí de l'Arboç;SUC;381445,8895;4570449,146;2601,2
12019;2945,11;Sòl inactiu;FALSO;VERDADERO;25217;TÀRREGA;el Boscarró;SUD;344642,7316;4614481,87;2945,11
27251;195999,02;Sòl inactiu;FALSO;VERDADERO;8167;POLINYÀ;Can Marata;SNU;428816,4487;4603234,06;195999,02
22877;3149;Sòl inactiu;FALSO;VERDADERO;8307;VILANOVA I LA GELTRÚ;Platja Llarga;SUC;390016,0961;4562463,951;3149
17901;8818,25;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;8302;VILANOVA DEL CAMÍ;Riera de Castellolí;SUD;388226,9044;4602646,865;8818,25
27083;4902,31;Sòl inactiu;FALSO;VERDADERO;8191;SALLENT;els Plans de la Sala;SNU;408952,7135;4626300,993;4902,31
4965;8207;;FALSO;VERDADERO;8047;CARDONA;Cardona;;;;8207
25867;1072;Sòl edificat;FALSO;VERDADERO;8285;TORELLÓ;Sector la Carrera - el Castell;SUC;438945,0679;4654978,271;1072
12077;7307,72;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;25072;CERVERA;l'avinguda de les Garrigues;SUC;355327,0829;4614881,171;7307,72
25879;1470;Sòl edificat;FALSO;VERDADERO;25137;MOLLERUSSA;Antiga Caserna de la Guardia Civil;SUC;324384,0917;4609925,198;1470
6885;28103,76;En gestió urbanística;FALSO;VERDADERO;43155;TORTOSA;Pol. Industrial Catalunya Sud;SUD;297568,5527;4514862,339;28103,76
25787;633,02;Sòl edificat;FALSO;VERDADERO;8101;HOSPITALET DE LLOBREGAT,L';C. Santa Anna, 1-7;SUC;424796,5861;4578907,187;633,02
26998;25318,11;Sòl inactiu;FALSO;VERDADERO;25207;SOLSONA;Partida de Santa Llúcia;SNU;379126,2042;4649371,193;25318,11
4484;601,13;;FALSO;VERDADERO;17062;ESCALA,L';l'Escala;;;;601,13
12519;25423,06;Sòl inactiu;FALSO;VERDADERO;25019;ALMACELLES;Parc Ind. Suport Aeroportuari Pla Almacelles;SNU;288796,609;4621707,224;25423,06
14112;35080,35;Sòl inactiu;FALSO;VERDADERO;43108;PLA DE SANTA MARIA,EL;la Garriga Gran;SNU;357305,9048;4575302,285;35080,35
27566;2270,19;Sòl inactiu;FALSO;VERDADERO;25252;VILA-SANA;Parc d'activitats Agroa.Pla d'Urgell;;;;2270,19
26986;127,45;Sòl net parcialment urbanitzat (falta algun servei);FALSO;VERDADERO;43054;ESPLUGA DE FRANCOLÍ,L';les Eres I;SNU;341710,4381;4585065,702;127,45
27065;101,19;Sòl inactiu;FALSO;VERDADERO;8143;ÒDENA;Plana dels Ametllers;;382467,8123;4608004,068;101,19
22238;37041,95;Sòl inactiu;FALSO;VERDADERO;43904;ALDEA,L';Pol. Industrial Catalunya Sud;SNU;298853,5978;4515203,423;37041,95
25417;681;Sòl edificat;FALSO;VERDADERO;8113;MANRESA;Joc de la Pilota;;;;681
21243;4443389;Sòl inactiu;FALSO;VERDADERO;8124;MOLLET DEL VALLÈS;Gallecs;SNU;433279,5061;4601282,981;4443389
24749;10027,2;Sòl edificat;FALSO;VERDADERO;43903;CAMARLES;EQUIPAMENTS PÚBLICS - 1;;;;10027,2
26742;56423,91;Sòl inactiu;FALSO;VERDADERO;17221;VILAFANT;Mas Roca i Puig Grau;SNU;494756,7727;4680228,658;56423,91
6074;29;Sòl net totalment urbanitzat;FALSO;VERDADERO;25209;SORT;el Castell;;346152,7888;4697236,876;29
12056;3727,82;Sòl inactiu;FALSO;VERDADERO;25217;TÀRREGA;el Boscarró;SUD;344746,9814;4614421,935;3727,82
26886;19216,51;Sòl inactiu;FALSO;VERDADERO;43054;ESPLUGA DE FRANCOLÍ,L';Pla de Valentí;SNU;342599,5855;4585268,463;19216,51
25280;796,15;Sòl edificat;FALSO;VERDADERO;8015;BADALONA;Montigalà;SUC;435924,1733;4589874,039;796,15
10311;187,78;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;43094;MÓRA LA NOVA;Sector 10;SUD;302955,707;4552530,019;187,78
26856;2185;Sòl inactiu;FALSO;VERDADERO;17002;AIGUAVIVA;Nou sector industrial (entorn aeroport);SNU;481656,3363;4638000,171;2185
26861;184766,23;Sòl inactiu;FALSO;VERDADERO;17002;AIGUAVIVA;Nou sector industrial (entorn aeroport);SNU;481807,0142;4640838,983;184766,23
21454;5345,68;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;43094;MÓRA LA NOVA;el Molló;SUD;304228,9485;4549434,859;5345,68
26733;4;Sòl inactiu;FALSO;VERDADERO;25040;BALAGUER;Campllong III;;318388,189;4627471,756;4
27390;688966,19;Sòl inactiu;FALSO;VERDADERO;43015;ARBOLÍ;Mas d'en Blai (Castillejos);SNU;331894,3981;4568790,178;688966,19
25890;717;Sòl edificat;FALSO;VERDADERO;8235;SANT POL DE MAR;C. Roger de Flor;SUC;468684,1762;4605845,137;717
22797;932,62;Sòl net totalment urbanitzat;FALSO;VERDADERO;8061;CASTELLGALÍ;el Pla del Camí;;404071,5458;4614340,905;932,62
27151;6919,43;Sòl inactiu;FALSO;VERDADERO;8240;SANT SADURNÍ D'ANOIA;Can Ferrer del Mas;SNU;398353,8571;4587994,131;6919,43
12040;2787,89;Sòl inactiu;FALSO;VERDADERO;25217;TÀRREGA;el Boscarró;SUD;344717,258;4614547,042;2787,89
26645;278,38;Sòl inactiu;FALSO;VERDADERO;8056;CASTELLDEFELS;Campus Universitari;SNU;414663,3765;4569830,829;278,38
263;90;Sòl inactiu;FALSO;VERDADERO;8094;GRANADA,LA;la Torre;;392684,6947;4581098,143;90
24767;2775;Sòl edificat;FALSO;VERDADERO;17079;GIRONA;Habitatges del Parc de Maquinària;;;;2775
269;1441;Sòl inactiu;FALSO;VERDADERO;8056;CASTELLDEFELS;Campus Universitari;SNU;414715,634;4570003,973;1441
27071;382,47;Sòl inactiu;FALSO;VERDADERO;8143;ÒDENA;Plana dels Ametllers;SNU;382060,4783;4607917,844;382,47
24;27,75;Sòl inactiu;FALSO;VERDADERO;43009;ALFORJA;les Sorts;SNU;330020,4893;4564528,85;27,75
23394;198,7;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;25040;BALAGUER;UA 3 el Molí;SUC;318141,4085;4629449,397;198,7
26732;4;Sòl inactiu;FALSO;VERDADERO;25040;BALAGUER;Campllong III;;318435,8227;4627456,556;4
25917;844;Sòl edificat;FALSO;VERDADERO;8279;TERRASSA;Compra d'habitatge per tanteig i retracte;;;;844
22120;18226,57;Sòl inactiu;FALSO;VERDADERO;17160;SANT FELIU DE GUÍXOLS;la Ronda;SNU;501640,3062;4625730,534;18226,57
26766;111595,53;Sòl inactiu;FALSO;VERDADERO;8112;MANLLEU;Camporat  - Sant Jaume de Vilamontà;SNU;440348,1748;4652141,449;111595,53
22107;3675;;FALSO;VERDADERO;8019;BARCELONA;Obra vella - Barri Urb. Meridiana;SNU;431876,6967;4585687,158;3675
2571;115,8;Sòl net totalment urbanitzat;FALSO;VERDADERO;8101;HOSPITALET DE LLOBREGAT,L';el carrer Campoamor;;425896,1465;4578913,357;115,8
4504;144,65;Sòl net totalment urbanitzat;FALSO;VERDADERO;25207;SOLSONA;la Farinera;SNU;377431,9255;4650242,997;144,65
15817;867,31;Sòl net totalment urbanitzat;FALSO;VERDADERO;8113;MANRESA;Tossal dels Cigalons;;401587,9979;4620327,658;867,31
231;170;Sòl inactiu;FALSO;VERDADERO;25140;MONTFERRER I CASTELLBÓ;Sector Industrial;SNU;369954,8162;4688938,473;170
21121;75;;FALSO;VERDADERO;25040;BALAGUER;La Reguereta;SNU;317726,3394;4628953,619;75
2255;3196,16;Sòl inactiu;FALSO;VERDADERO;25140;MONTFERRER I CASTELLBÓ;la Seu Industrial;SNU;371156,2418;4689641,895;3196,16
26722;4;Sòl inactiu;FALSO;VERDADERO;25040;BALAGUER;Campllong III;;317884,9134;4627638,497;4
9568;41,48;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;8164;PLA DEL PENEDÈS,EL;el Torrent Gran (UA5);SUC;392426,3654;4585993,732;41,48
25556;472;Sòl edificat;FALSO;VERDADERO;43093;MÓRA D'EBRE;Plaça de la Verge;SUC;301903,1385;4551803,461;472
12739;6452;Sòl inactiu;FALSO;VERDADERO;43148;TARRAGONA;CIM del Camp Est (PPU-54);SNU;348691,779;4554551,82;6452
15852;10637,95;Sòl inactiu;FALSO;VERDADERO;43093;MÓRA D'EBRE;la Verdaguera III;SNU;301915,6406;4550146,859;10637,95
25813;612,68;Sòl edificat;FALSO;VERDADERO;8170;PRATS DE REI,ELS;Pg. Josep Ma. Llobet;SUC;378515,9253;4618121,833;612,68
20745;895,39;Sòl net totalment urbanitzat;FALSO;VERDADERO;25040;BALAGUER;PAU Pisesa;SUC;318727,6328;4628945,535;895,39
420;1240,05;Sòl net totalment urbanitzat;FALSO;VERDADERO;17160;SANT FELIU DE GUÍXOLS;la Ronda;SNU;501828,1205;4625460,817;1240,05
24960;90;Sòl inactiu;FALSO;VERDADERO;8015;BADALONA;PII als 7 barris fronterers de la Serra d'en Mena (Badalona);SUC;435094,3269;4588415,97;90
207;9049;Sòl inactiu;FALSO;VERDADERO;43103;PERAFORT;el Camp Gran;SNU;353086,1849;4560097,884;9049
22113;715,44;Sòl inactiu;FALSO;VERDADERO;8114;MARTORELL;la Vila;SNU;408949,7941;4592355,258;715,44
28263;660;Sòl edificat;FALSO;VERDADERO;8112;MANLLEU;Plaça Llevant-Mas Roca;SUC;441076,9525;4650934,502;660
24031;3187;Sòl inactiu;FALSO;VERDADERO;8191;SALLENT;el Barri de l'Estació;SNU;408511,8834;4630176,971;3187
26881;32152,63;Sòl inactiu;FALSO;VERDADERO;43054;ESPLUGA DE FRANCOLÍ,L';Pla de Valentí;SNU;343431,7026;4584593,263;32152,63
23436;86,28;Sòl inactiu;FALSO;VERDADERO;43162;VANDELLÒS I L'HOSPITALET DE L'INFANT;les Tàpies II;;324568,0783;4541072,211;86,28
26611;13904,92;Sòl inactiu;FALSO;VERDADERO;43170;VILA-RODONA;Planes del Guardià;SNU;361116,8733;4573809,152;13904,92
4923;344;Sòl net parcialment urbanitzat (falta algun servei);FALSO;VERDADERO;8279;TERRASSA;el Pla de les Fonts;SUC;419506,0437;4597899,74;344
4627;2393,38;;FALSO;VERDADERO;8001;ABRERA;Abrera;;;;2393,38
25865;926;Sòl edificat;FALSO;VERDADERO;25120;LLEIDA;Mariola-Gardeny (UA 29);SUC;300692,7461;4609451,437;926
10888;1600;Sòl net parcialment urbanitzat (falta algun servei);VERDADERO;VERDADERO;8181;ROCA DEL VALLÈS,LA;Sector SPM-4 Vilalba;SUD;446252,5365;4608664,497;1600
28402;192,34;Sòl edificat;FALSO;VERDADERO;25040;BALAGUER;la Plaça Sant Salvador;SUC;317748,3658;4629003,563;192,34
13452;37,47;Sòl inactiu;FALSO;VERDADERO;43068;GODALL;Vilallarga;SNU;285867,8491;4503462,583;37,47
25278;12085;Sòl edificat;FALSO;VERDADERO;8015;BADALONA;Montigalà;SUC;436326,6934;4589874,008;12085
23437;16;Sòl inactiu;FALSO;VERDADERO;43162;VANDELLÒS I L'HOSPITALET DE L'INFANT;les Tàpies II;;322948,9549;4539714,553;16
24027;1329;Sòl inactiu;FALSO;VERDADERO;8191;SALLENT;el Barri de l'Estació;SNU;408399,3011;4629967,985;1329
25394;2640,9;Sòl edificat;FALSO;VERDADERO;8219;VILASSAR DE MAR;Pç.Carles Trias;SUC;448792,6541;4595605,168;2640,9
24740;12,5;Sòl inactiu;FALSO;VERDADERO;43156;ULLDECONA;Polígon Industrial les Mataltes;;275893,9566;4500847,139;12,5
23787;152;Sòl inactiu;FALSO;VERDADERO;25030;PONT DE BAR,EL;Poble;SNU;386239,5692;4692002,785;152
13311;7096,6;Sòl net totalment urbanitzat;FALSO;VERDADERO;43148;TARRAGONA;Barri Torreforta;;350414,9004;4553592,508;7096,6
24656;4150,77;Sòl inactiu;FALSO;VERDADERO;43056;FATARELLA,LA;Pol. Industrial Comarcal (les Camposines);SNU;292369,6182;4554372,979;4150,77
27248;1402,36;Sòl inactiu;FALSO;VERDADERO;8252;BARBERÀ DEL VALLÈS;Can Llobet;;426325,6875;4596870,014;1402,36
23415;256,85;Sòl inactiu;FALSO;VERDADERO;43162;VANDELLÒS I L'HOSPITALET DE L'INFANT;les Tàpies II;;324537,8041;4541263,459;256,85
25698;2072,46;Sòl edificat;FALSO;VERDADERO;8169;PRAT DE LLOBREGAT,EL;Sant Cosme;SUC;423529,9791;4574375,041;2072,46
4943;15148,74;Sòl edificat;FALSO;VERDADERO;8015;BADALONA;el Pomar;;437455,2712;4590753,462;15148,74
25490;192;Sòl edificat;FALSO;VERDADERO;17167;SANT JOAN DE LES ABADESSES;Plaça Comamala;;;;192
22127;97,4;Sòl inactiu;FALSO;VERDADERO;43148;TARRAGONA;Barri Torreforta;;350415,6882;4553673,064;97,4
24959;78;Sòl inactiu;FALSO;VERDADERO;8015;BADALONA;PII als 7 barris fronterers de la Serra d'en Mena (Badalona);SUC;435085,9702;4588412,668;78
7785;20804,45;Sòl inactiu;FALSO;VERDADERO;17066;FIGUERES;Bosc del Rei;SNU;494653,4045;4680919,995;20804,45
4263;6233,29;Sòl net totalment urbanitzat;FALSO;VERDADERO;25051;BELLVER DE CERDANYA;El Pla de Codina;SUC;398136,3769;4692005,716;6233,29
25322;908;Sòl edificat;FALSO;VERDADERO;17036;CAMPDEVÀNOL;Pla l'Estació;;;;908
22257;116757,23;Sòl inactiu;FALSO;VERDADERO;43148;TARRAGONA;CIM del Camp Est (PPU-54);SNU;348209,0153;4554574,139;116757,23
25807;1988,75;Sòl edificat;FALSO;VERDADERO;17185;SANT JOAN LES FONTS;Antiga Caserna Guàrdia Civil;SUC;459845,4229;4673504,76;1988,75
10247;19814,89;Sòl inactiu;FALSO;VERDADERO;25217;TÀRREGA;Plans d'Ofegat;SNU;346495,3638;4614417,785;19814,89
24038;2745,2;Sòl inactiu;FALSO;VERDADERO;43064;GANDESA;la Plana;;285796,0266;4547124,309;2745,2
28756;1244,96;Sòl net pendent execució obra;FALSO;VERDADERO;8258;SANTA MARIA D'OLÓ;Lluís Companys;SUC;419913,3335;4636302,655;1244,96
15303;515,87;Sòl inactiu;FALSO;VERDADERO;17008;ANGLÈS;Riera Seca;SUD;470860,5592;4644908,451;515,87
5888;11205;Sòl edificat;FALSO;VERDADERO;8217;SANT JOAN DESPÍ;el Centre Direccional;SUC;422475,747;4580464,444;11205
22215;15207,94;Sòl inactiu;FALSO;VERDADERO;25019;ALMACELLES;Parc Ind. Suport Aeroportuari Pla Almacelles;SNU;289071,1282;4621323,129;15207,94
171;117454,01;Sòl inactiu;FALSO;VERDADERO;8069;COLLBATÓ;la Vinya Nova;SNU;400794,4267;4603615,67;117454,01
9809;627;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;43018;ARNES;Plana del Riu;SUC;268536,1269;4532225,403;627
28297;772,85;Sòl net totalment urbanitzat;FALSO;VERDADERO;8305;VILAFRANCA DEL PENEDÈS;carrer Glòria Llasso (sector Pau 5);SNC;391911,6828;4578244,265;772,85
4919;8069,47;Sòl net totalment urbanitzat;FALSO;VERDADERO;8184;RUBÍ;Ca n'Oriol;;419768,3271;4594112,996;8069,47
27534;1,44;Sòl inactiu;FALSO;VERDADERO;8205;SANT CUGAT DEL VALLÈS;Can Sant Joan industrial;SNU;419610,6399;4592013,723;1,44
1699;77140,53;Sòl inactiu;FALSO;VERDADERO;8143;ÒDENA;Pla de l'Enric;SNU;382884,7275;4605623,038;77140,53
6033;3160,04;Sòl net totalment urbanitzat;FALSO;VERDADERO;8226;SANT MARTÍ DE TOUS;la carretera d'Igualada;SUC;376998,1811;4602893,868;3160,04
27074;24080,42;Sòl inactiu;FALSO;VERDADERO;8143;ÒDENA;Plana dels Ametllers;SNU;382557,4122;4607541,791;24080,42
22204;30;Sòl net totalment urbanitzat;FALSO;VERDADERO;25058;BORGES BLANQUES,LES;Parcel·les al Polígon Borges Blanques 104;;321738,6547;4599032,995;30
26678;4;Sòl inactiu;FALSO;VERDADERO;43094;MÓRA LA NOVA;el Molló;;303388,8508;4548916,823;4
15851;5524,17;Sòl inactiu;FALSO;VERDADERO;43064;GANDESA;la Plana;SNU;285697,7349;4547447,8;5524,17
25721;3473;Sòl edificat;FALSO;VERDADERO;8019;BARCELONA;Trinitat Nova;SUC;431969,2141;4589142,899;3473
10313;9316,31;Sòl inactiu;FALSO;VERDADERO;43054;ESPLUGA DE FRANCOLÍ,L';Pla de Valentí;SNU;343559,4738;4584664,853;9316,31
25395;1295,62;Sòl edificat;FALSO;VERDADERO;8219;VILASSAR DE MAR;Pç.Carles Trias;SUC;448851,6489;4595654,972;1295,62
7853;1141,26;Sòl net totalment urbanitzat;FALSO;VERDADERO;17015;BANYOLES;Cal General;;480289,3153;4663380,629;1141,26
24513;274882,57;Sòl inactiu;FALSO;VERDADERO;17132;PERALADA;Torre Mornau;SNU;507815,5851;4681984,794;274882,57
25571;2170;Sòl edificat;FALSO;VERDADERO;17022;BISBAL D'EMPORDÀ,LA;la Guardiola;SUC;503428,4501;4644941,74;2170
28643;5241,13;Sòl net pendent execució obra;VERDADERO;VERDADERO;8183;RODA DE TER;el Puig Vell;SUC;442247,5862;4646905,263;5241,13
26898;542,5;Sòl inactiu;FALSO;VERDADERO;43054;ESPLUGA DE FRANCOLÍ,L';Pla de Valentí;SNU;342498,9158;4585024,138;542,5
26681;4;Sòl inactiu;FALSO;VERDADERO;43094;MÓRA LA NOVA;el Molló;;303440,9098;4548917,589;4
25921;6056;Sòl edificat;FALSO;VERDADERO;8266;CERDANYOLA DEL VALLÈS;Compra d'habitatge per tanteig i retracte;;;;6056
25599;2132;Sòl edificat;FALSO;VERDADERO;43051;CUNIT;Valparaiso;SUC;385333,8244;4561907,993;2132
27154;3333,01;Sòl inactiu;FALSO;VERDADERO;43904;ALDEA,L';Estació Mercaderies;SNU;299190,0213;4514674,62;3333,01
25640;456,5;Sòl edificat;FALSO;VERDADERO;8289;TORRELLES DE LLOBREGAT;Pla Parcial Raval Roig;SUC;415081,9403;4579568,903;456,5
25844;286;Sòl edificat;FALSO;VERDADERO;8073;CORNELLÀ DE LLOBREGAT;Habitatges Femades ( per gestió de sòl );SUC;424257,2608;4578926,589;286
25494;164;Sòl edificat;FALSO;VERDADERO;17147;RIPOLL;el carrer Monestir;SUC;433091,4574;4672325,21;164
25874;2186;Sòl edificat;FALSO;VERDADERO;8086;FRANQUESES DEL VALLÈS,LES; Plaça Catalunya;SUC;441486,3304;4607389,178;2186
25359;1528;Sòl edificat;FALSO;VERDADERO;17117;PALAFRUGELL;la Punxa;SUC;512671,194;4641130,834;1528
26737;4;Sòl inactiu;FALSO;VERDADERO;25040;BALAGUER;Campllong III;;318475,6623;4627441,065;4
